ID	SMILES	compound_name	compound_id	DT50_count	DT50_gmean	DT50_log_median	DT50_log_gmean	DT50_log_spread	DT50_log_std	DT50_log_bayesian_mean	DT50_log_bayesian_std	DT50_log_bayesian_mean_std	acidity_std	CEC_log_std	OC_log_std	biomass_log_std	temperature_std	canonical_SMILES	cropped_canonical_SMILES	cropped_canonical_SMILES_no_stereo
213	CCNC(=O)NC(=O)C(C#N)=NOC	Cymoxanil	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/61b32504-a401-434a-8fa7-ecfa9f48c8b3/structure/80c1afce-ba41-48b9-b72e-b80d3691981a	10	0.7979664135881323	0.0167118777434748	-0.0980153877223376	1.6334684555795866	0.512371444498258	-0.1	0.59	0.19	0.91700599779936	0.2318218130930992	0.2316931512979549	0.3119698981549323	4.1340053217188775	CCNC(=O)NC(=O)/C(C#N)=N/OC	CCNC(=O)NC(=O)/C(C#N)=N/OC	CCNC(=O)NC(=O)C(C#N)=NOC
214	CON=C(C#N)C(=O)O	IN-W3595	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e6b12b1d-85ee-4ff7-846c-2ed57b8e918f/structure/11aeb60f-5075-46e5-93ac-c0cef04f9ac9	7	6.858260045621402	0.9703468762300932	0.8362139482967554	0.9922675497693094	0.3518081636867308	0.84	0.41	0.17	0.5514359733033938	0.0	0.1390592547511547	0.0561090037097711	1.749635530559413	CO/N=C(\C#N)C(=O)O	CO/N=C(\C#N)C(=O)O	CON=C(C#N)C(=O)O
215	CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1	Cyproconazole	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/c9ebae7d-6a15-44ea-91a5-4df1190d2754/structure/e6981f0e-9125-4598-8314-245ba2f3a278	11	128.76083566110003	2.12057393120585	2.1097837866049614	0.8890514607927296	0.2413329523963642	2.11	0.31	0.1	0.7513074004143412	0.1233143913137262	0.1676325318858657	0.1569270885056492	2.804954294643911	CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1	CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1	CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1
216	Cc1cc(C2CC2)nc(Nc2cccc(O)c2)n1	CGA 275535	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/dca455d5-c451-43c1-9959-63e0f0dee52b/structure/bb56443b-bf66-498a-90c0-c63ebedfb37e	3	0.5646216173286172	-0.3010299956639812	-0.2482424982988979	0.3521825181113625	0.1485440931718402	-0.21	0.37	0.25	0.7788880963698617	0.1344255123535428	0.0381108005718381	0.0594843182271866	0.0	Cc1cc(C2CC2)nc(Nc2cccc(O)c2)n1	Cc1cc(C2CC2)nc(Nc2cccc(O)c2)n1	Cc1cc(C2CC2)nc(Nc2cccc(O)c2)n1
217	Cc1cc(C2CC2)nc(Nc2ccccc2)n1	Cyprodinil (CGA 219417)	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/5b60c075-deb1-4d1d-aad6-0437ff403d38/structure/0741babc-9dc3-4770-a4a9-394bb3c07e2b	12	40.64741884298497	1.623126156149661	1.609032972615459	0.9391350911765832	0.2363746590586827	1.61	0.31	0.09	0.9031964840990518	0.1603042204915951	0.1798473739128294	0.1147524424651597	3.5355339059327378	Cc1cc(C2CC2)nc(Nc2ccccc2)n1	Cc1cc(C2CC2)nc(Nc2ccccc2)n1	Cc1cc(C2CC2)nc(Nc2ccccc2)n1
218	Nc1nc(N)nc(NC2CC2)n1	Cyromazine	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/f270db80-9d1e-48e5-8cd1-8c31b79e6685/structure/73b85bd1-a2c4-4def-8020-bb4585eece1c	12	17.350193835248774	1.4811373023116574	1.2393043310639935	1.316824262847213	0.5082922354559425	1.26	0.52	0.16	0.7436770505774367	0.1734379957773049	0.2799296341827627	0.2661668788273054	4.14578098794425	Nc1nc(N)nc(NC2CC2)n1	Nc1nc(N)nc(NC2CC2)n1	Nc1nc(N)nc(NC2CC2)n1
219	Nc1nc(N)nc(N)n1	Melamine	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/a72835dc-dc81-4167-b562-0f386a706094/structure/88f386e6-5138-4f3f-b063-1ccc0947a472	9	192.0234235472222	2.2405492482825995	2.2833542083745493	0.9176487071628684	0.2624622672793745	2.29	0.34	0.13	0.5981452814975453	0.0834921810454919	0.1023780332289305	0.2430024847839935	4.581228472908512	Nc1nc(N)nc(N)n1	Nc1nc(N)nc(N)n1	Nc1nc(N)nc(N)n1
220	CN1CN(C)C(=S)S1	TDL-S	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/6d8db1e6-23a1-4d24-891d-d6babf42abcc/structure/c2177655-5d26-480d-9685-bffac00ae2c7	7	1.2403829529688006	0.0791812460476248	0.0935557889402835	1.8798601462734688	0.5534557817177492	0.11	0.58	0.24	0.536808406515884	0.1709588160149358	0.1170206183339054	0.2298572577603253	3.4992710611188254	CN1CN(C)C(=S)S1	CN1CN(C)C(=S)S1	CN1CN(C)C(=S)S1
221	CN=C=S	MITC	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/040e9d3f-1c61-478b-a5dd-bdf3190a415b/structure/e19a91c0-855f-4c81-a016-339a1c13d111	8	8.45190503365634	0.9098706486365052	0.926954608636934	1.0026643916814115	0.2860717940891001	0.93	0.35	0.13	0.7158910531638177	0.220227551510512	0.1444026439960218	0.2182086043114083	3.307189138830738	CN=C=S	CN=C=S	CN=C=S
222	C=O	Formaldehyde	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/4103a49c-b6c5-4db6-aef3-65b68fd2f6da/structure/0d9cb7de-ac08-4e6a-836a-479bbe6aa2fc	3	1.8771974237027924	0.3979400086720376	0.27350994950784	0.4401376884664925	0.2000706973711394	0.29	0.39	0.26	1.108552609887726	0.0	0.3994819378223039	0.0	0.9428090415820634	C=O	C=O	C=O
223	O=CO	Formic acid	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/34fe3cd9-9b0b-46b0-a1c5-8a66509f1919/structure/0b65c86f-aa81-47d7-a0ee-f00ca497f4f3	1	1.36	0.1335389083702175	0.1335389083702175	0.0	0.0	0.19	0.49	0.6	0.0	0.0	0.0	0.0	0.0	O=CO	O=CO	O=CO
224	CN1CSC(=S)N(C)C1	Dazomet	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/48fcafd1-7b0c-4149-8d35-3f4cc1aab681/structure/08408d25-b367-40fd-a599-6c5f54e9fbdf	9	0.0484890488565116	-0.5528419686577808	-1.3143563347630045	3.651545354407881	1.3340607395017845	-0.77	0.64	0.27	0.7380320846851385	0.2187184807844824	0.140344129817495	0.2157790330423622	3.1426968052735447	CN1CSC(=S)N(C)C1	CN1CSC(=S)N(C)C1	CN1CSC(=S)N(C)C1
225	CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1	Diazinon	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/55f5204f-33f8-4e87-bb42-a0fd07e120e1/structure/13b835a1-67f6-45d4-bd49-43d9e2b1c998	10	16.455704613924844	1.0374082203225874	1.2163164830076545	1.4186694935307818	0.4846247065724278	1.22	0.51	0.17	0.9357350052231668	0.1452276894923734	0.1519932525369902	0.1937867131106865	4.58257569495584	CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1	CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1	CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1
226	Cc1cc(O)nc(C(C)C)n1	G 27550 (2-isopropyl-4-methyl-6-hydroxypyrimidine)	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/31fa73c7-e47c-4f44-87fe-12f86aac72a3/structure/6992d7f1-f90b-43f2-b0ce-ec5a39a3e8a2	5	60.4275423576691	2.093421685162235	1.7812349314616394	0.8162412999917832	0.3921823905179592	1.77	0.46	0.23	0.915204895091804	0.1827834197639666	0.1791621975767798	0.2018703886922644	0.0	Cc1cc(O)nc(C(C)C)n1	Cc1cc(O)nc(C(C)C)n1	Cc1cc(O)nc(C(C)C)n1
227	O=C(O)c1c(Cl)ccc(Cl)c1O	DCSA	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/48139d46-23c1-4425-b08b-b644e39297d8/structure/4e4e7f27-7dea-4493-9441-1d305ac63fb7	7	5.159433878781293	0.8195439355418687	0.712602051082713	0.848732324669351	0.3146496738404862	0.71	0.38	0.15	0.9100347604933136	0.2052319746133279	0.123198839297831	0.1571494928824141	1.049781318335648	O=C(O)c1c(Cl)ccc(Cl)c1O	O=C(O)c1c(Cl)ccc(Cl)c1O	O=C(O)c1c(Cl)ccc(Cl)c1O
228	COc1c(Cl)ccc(Cl)c1C(=O)O	Dicamba	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/50a17ecb-90bf-4b4a-a155-e634270afe28/structure/b625491a-d327-4f83-b308-ec31ebf65214	6	4.921329760888147	0.7156818820794937	0.692082466545126	0.4406919890929874	0.1506310797157425	0.7	0.31	0.14	0.9620579793107876	0.2052319746133279	0.1288656137147844	0.17142872250059	1.118033988749895	COc1c(Cl)ccc(Cl)c1C(=O)O	COc1c(Cl)ccc(Cl)c1C(=O)O	COc1c(Cl)ccc(Cl)c1C(=O)O
229	N#Cc1c(Cl)cccc1Cl	Dichlobenil	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/fbcba4dd-14fe-4f8d-b06d-828ef7327b1c/structure/5550e2aa-d0bc-4c35-b4f5-5fec1aaeee5e	3	34.3924973525451	1.5441921107650325	1.536463712520212	0.0688537055225164	0.0286356921296745	1.54	0.36	0.25	0.7586537784494026	0.232765693912735	0.2513253190438633	0.2303756098384948	0.0	N#Cc1c(Cl)cccc1Cl	N#Cc1c(Cl)cccc1Cl	N#Cc1c(Cl)cccc1Cl
230	CC(Oc1ccc(Cl)cc1Cl)C(=O)O	Dichlorprop-p	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e456623e-5ee5-46de-9739-dfa3c4041541/structure/04e5198b-99ad-484c-a607-73e6d4b683f5	5	15.456774735851305	1.146128035678238	1.1891188776449677	0.7036398824695038	0.225686195385657	1.18	0.35	0.18	0.8059776671843952	0.093512536556016	0.0827445054934471		5.1536394906900505	CC(Oc1ccc(Cl)cc1Cl)C(=O)O	CC(Oc1ccc(Cl)cc1Cl)C(=O)O	CC(Oc1ccc(Cl)cc1Cl)C(=O)O
231	COP(=O)(OC)OC=C(Cl)Cl	Dichlorvos	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/7b0171af-5c44-4789-8c2a-414cbb8d3ab6/structure/82cf00a1-fe5a-4ed5-9ddb-dc6249f846c3	5	0.9053944773130432	0.0	-0.0431621589238078	0.1079053973095195	0.0528626327801223	-1.35	0.44	0.95	0.6529931086925803		0.2223843697568559	0.3742970194023658	0.9797958971132712	COP(=O)(OC)OC=C(Cl)Cl	COP(=O)(OC)OC=C(Cl)Cl	COP(=O)(OC)OC=C(Cl)Cl
232	CC(Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1)C(=O)O	Diclofop-acid	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e958e55d-e489-4420-8354-b1905c774cdc/structure/901ce829-3733-4980-8a70-f306b008bf77	7	13.677881913799286	1.0043213737826426	1.1360188499887105	1.147342846209919	0.4211635915276701	1.14	0.46	0.19	0.7537660547584524	0.1851869036293056	0.17539998137526	0.2999839377045917	0.0	CC(Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1)C(=O)O	CC(Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1)C(=O)O	CC(Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1)C(=O)O
233	Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1	Diclofop-phenol	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/66bc1513-cf85-48f5-85b9-0832a797bfb7/structure/2e330445-64d7-40aa-b12c-2dc3b6d7b754	4	0.1730331463741672	-0.7844951248331545	-0.7618706950878449	0.3571579183455962	0.129754094243482	-0.74	0.34	0.2	0.4636809247747854	0.1486004200410283	0.2178856178093692	0.4359091641891824	0.0	Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1	Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1	Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1
234	COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1	Diclofop-methyl	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/dcb79fce-f6e8-426f-8bbc-80e503358f5c/structure/0f591bc1-7ff0-4350-970d-de5d28cce5a7	2	0.1571623364550171	-0.8036515233701671	-0.8036515233701671	0.1648102486459921	0.082405124322996	-0.74	0.4	0.37	0.2999999999999998	0.106210002593019	0.073064017839119	0.0845846439510695	0.0	COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1	COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1	COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1
235	Nc1c(Cl)cc([N+](=O)[O-])cc1Cl	Dicloran	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/53ca3355-8746-4bae-9694-85c2aa36d6ae/structure/c581e498-d7bd-4475-8732-e972b13ff188	4	210.5915099531622	2.265237780258144	2.3234408585170057	0.4423508113136623	0.1670945684188254	2.31	0.35	0.2	0.4330127018922193	0.1657010698013928	0.1689929669488866	0.1501433132226721	2.165063509461097	Nc1c(Cl)cc([N+](=O)[O-])cc1Cl	Nc1c(Cl)cc([N+](=O)[O-])cc1Cl	Nc1c(Cl)cc([N+](=O)[O-])cc1Cl
236	CCOc1cc(NC(=O)OC(C)C)c([N+](=O)[O-])cc1OCC	6-NO2-DFC	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/2dc5296c-6e38-413b-83c2-91ee0556c57c/structure/4478a78c-31ee-4d38-88f2-333efe219c90	2	126.09520212918484	2.100698562160226	2.100698562160225	0.1507853937909109	0.0753926968954554	2.1	0.39	0.36	0.6000000000000001	0.0103918029616459	0.0880456295278406	0.0426506622787687	0.0	CCOc1cc(NC(=O)OC(C)C)c([N+](=O)[O-])cc1OCC	CCOc1cc(NC(=O)OC(C)C)c([N+](=O)[O-])cc1OCC	CCOc1cc(NC(=O)OC(C)C)c([N+](=O)[O-])cc1OCC
237	CCOc1ccc(NC(=O)OC(C)C)cc1OCC	Diethofencarb	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/caf9a8b8-1444-4c17-97eb-4c9b26803907/structure/4d88582e-69dc-4df4-825e-5ddba5d6cb5b	16	3.367050994871788	0.6767657795388811	0.5272496939419088	1.675167089663394	0.5173269930981911	0.53	0.53	0.14	0.6693922149980535	0.1652151630972236	0.2372346826302044	0.1862571912730552	2.165063509461097	CCOc1ccc(NC(=O)OC(C)C)cc1OCC	CCOc1ccc(NC(=O)OC(C)C)cc1OCC	CCOc1ccc(NC(=O)OC(C)C)cc1OCC
238	CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1	Difenoconazole	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/2b60383b-d540-4bd5-9b7a-67fb2d4113e2/structure/ae2d823c-f259-48a2-bce7-df82cfa6814d	15	192.5820050659492	2.2430380486862944	2.284615704046709	1.1263703655822774	0.3129489927832876	2.28	0.35	0.09	0.5713920623257632	0.0822986221227808	0.2137110270949579	0.0958754890350735	4.422166387140534	CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1	CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1	CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1
239	OC(Cn1cncn1)c1ccc(Oc2ccc(Cl)cc2)cc1Cl	CGA 205375	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/b4c58756-f57b-40a7-96ec-159428ff87a3/structure/13c8ebe3-99c6-43a5-a588-d0116d1ada74	3	105.47144020024172	1.968482948553935	2.0231348762915937	0.2627654955686986	0.1140220777435892	2.02	0.36	0.25	0.7788880963698617	0.1629084414000571	0.0096385471420859	0.07095242479547	0.0	OC(Cn1cncn1)c1ccc(Oc2ccc(Cl)cc2)cc1Cl	OC(Cn1cncn1)c1ccc(Oc2ccc(Cl)cc2)cc1Cl	OC(Cn1cncn1)c1ccc(Oc2ccc(Cl)cc2)cc1Cl
240	NC(=O)Nc1ccc(Cl)cc1	CPU 4-chlorophenylurea	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e7497bde-c89f-49d6-a663-25fd253f7a54/structure/04c29f1b-b5af-4b7a-81b3-c6511fe30943	3	22.16844799473604	1.285557309007774	1.3457352893744936	0.3010299956639812	0.1300533392192785	1.35	0.36	0.25	0.3858612300930076	0.2385566949297136	0.1538555217061289	0.1486738848921945	0.0	NC(=O)Nc1ccc(Cl)cc1	NC(=O)Nc1ccc(Cl)cc1	NC(=O)Nc1ccc(Cl)cc1
241	O=C(O)c1c(F)cccc1F	CGA 149776	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/648240b4-1dae-4e90-bce5-8b24ad10c52d/structure/b745eef3-9a66-46fe-9940-b9d83c6102d4	5	7.732486516867037	0.9542425094393248	0.8883191713968008	0.5228787452803376	0.1763189221189874	0.89	0.33	0.18	0.9728309205612248	0.2385566949297136	0.1556772881085434	0.1486738848921945	1.9595917942265424	O=C(O)c1c(F)cccc1F	O=C(O)c1c(F)cccc1F	O=C(O)c1c(F)cccc1F
242	O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1	Diflubenzuron	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/4866d196-b863-4f88-9d72-15f05a12dec3/structure/19b11da7-4133-40d7-a0ca-6df0aa6c7fe5	4	3.427230649728469	0.4856379243690526	0.5349433330652845	0.4836521218786201	0.1848450334203894	0.51	0.35	0.2	0.7048936089935846	0.3038374919742054	0.1500992231981061	0.1486738848921945	1.7320508075688772	O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1	O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1	O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1
243	NC(=O)c1cccnc1Oc1cccc(C(F)(F)F)c1	AE 0542291	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/6c6baa04-1b16-4491-84fb-9a5fe58fe4d3/structure/4fb39b58-52db-43cf-a57c-c523ed8fb093	3	29.815243766183418	1.5211380837040362	1.474438364440623	0.635099192877397	0.2613725234639141	1.47	0.41	0.29	0.4988876515698589	0.2027775656162327	0.2154072228990725	0.3463533066332438	0.0	NC(=O)c1cccnc1Oc1cccc(C(F)(F)F)c1	NC(=O)c1cccnc1Oc1cccc(C(F)(F)F)c1	NC(=O)c1cccnc1Oc1cccc(C(F)(F)F)c1
244	O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1	Diflufenican	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/802cb70e-fb0d-43db-8009-d17827b43b4e/structure/c0911232-a973-4f22-99b2-c6ee6342ccc9	9	146.3445627643601	2.246252312299322	2.1653765914414795	0.7489226668462816	0.2262401523809232	2.16	0.31	0.11	0.6036923425424945	0.3773944203868334	0.1149791706859247	0.1982612739577381	3.399346342395189	O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1	O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1	O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1
245	O=C(O)c1cccnc1Oc1cccc(C(F)(F)F)c1	AE B107137	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e46e11e0-6e6c-4237-a291-d649a5d425c6/structure/5523ab7a-a1cb-4948-8439-1fd8de673236	3	13.31744183092505	1.1613680022349748	1.1244208085119871	0.2938116386587995	0.1227603114361348	1.13	0.36	0.25	0.4988876515698589	0.2027775656162327	0.2154072228990725	0.3463533066332438	0.0	O=C(O)c1cccnc1Oc1cccc(C(F)(F)F)c1	O=C(O)c1cccnc1Oc1cccc(C(F)(F)F)c1	O=C(O)c1cccnc1Oc1cccc(C(F)(F)F)c1
246	COCCN(C(=O)CS(=O)(=O)[O-])c1c(C)cccc1C	CGA 354742	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/cc2a0779-c367-41aa-8d62-9b5d87c9cad7/structure/adf57e6c-ec36-4cdb-b400-7db3ec922a18	3	15.131711203327823	1.1172712956557642	1.1798880439610455	0.3085831335544269	0.1335328435374921	1.19	0.37	0.24	0.8730533902472533	0.0708131109818627	0.1262134083423199	0.2160649890794125	0.0	COCCN(C(=O)CS(=O)(=O)[O-])c1c(C)cccc1C.[Na+]	COCCN(C(=O)CS(=O)(=O)[O-])c1c(C)cccc1C	COCCN(C(=O)CS(=O)(=O)[O-])c1c(C)cccc1C
247	COCCN(C(=O)CCl)c1c(C)cccc1C	Dimethachlor	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/3680003b-60ba-4ab2-bdd3-affef51ba9ec/structure/9547dc0e-7f31-462b-bc0d-3ae6cd211b21	12	7.26885044049792	0.8530173303571753	0.8614657331666087	0.7768371964858124	0.2246528165584182	0.86	0.3	0.09	0.7679337355672181	0.2276918533406029	0.2107878906085814	0.2112733481634942	3.3281209246193093	COCCN(C(=O)CCl)c1c(C)cccc1C	COCCN(C(=O)CCl)c1c(C)cccc1C	COCCN(C(=O)CCl)c1c(C)cccc1C
248	COCCN(C(=O)C(=O)O)c1c(C)cccc1C	CGA 50266	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/3a2882e9-647b-4496-abb2-dc46ff567a2d/structure/cdb51cfb-76d4-4785-bcb6-98b0e8c046e9	10	24.97220808979487	1.284882357910094	1.3974569451873762	1.5730081942701402	0.4988727357978229	1.39	0.53	0.17	0.5458937625582472	0.2276918533406029	0.1279063788800626	0.2112733481634942	3.5	COCCN(C(=O)C(=O)O)c1c(C)cccc1C	COCCN(C(=O)C(=O)O)c1c(C)cccc1C	COCCN(C(=O)C(=O)O)c1c(C)cccc1C
249	COCC(C)N(C(=O)CS(=O)(=O)[O-])c1c(C)csc1C	M27	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/c86dad56-ec47-48c3-bf4d-d49e46a8bb8c/structure/f5d5c716-d9cd-4e6f-a760-3205f9d1bf8b	3	69.52053289772897	1.7781512503836436	1.8421130924632807	0.5440680443502757	0.2266728143565063	1.83	0.4	0.27	0.6944222218666554	0.0558060433945341	0.1097102965526417	0.0	0.0	COCC(C)N(C(=O)CS(=O)(=O)[O-])c1c(C)csc1C	COCC(C)N(C(=O)CS(=O)(=O)[O-])c1c(C)csc1C	COCC(C)N(C(=O)CS(=O)(=O)[O-])c1c(C)csc1C
250	COCC(C)N(C(=O)CCl)c1c(C)csc1C	Dimethenamid, racemic	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/414209f3-4c37-4d70-a4cc-145c6d7918bc/structure/e899a908-e0c8-4f61-9dfc-3bca9a26dbbc	5	14.174058059030374	1.1139433523068367	1.1514942073633327	0.7453951268220302	0.2566127162667807	1.17	0.37	0.19	0.5919459434779497	0.126075201057518	0.1155401208730561	0.0	2.0591260281974	COCC(C)N(C(=O)CCl)c1c(C)csc1C	COCC(C)N(C(=O)CCl)c1c(C)csc1C	COCC(C)N(C(=O)CCl)c1c(C)csc1C
251	COCC(C)N(C(=O)C(=O)O)c1c(C)csc1C	M23	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/2032a075-fc68-46cc-8581-2787fdf63372/structure/c617d49f-5852-48cb-bd91-b3c71cdccf78	3	29.428285056170413	1.413299764081252	1.4687649541708645	0.2325726150081295	0.1027287554572316	1.46	0.36	0.25	0.6944222218666554	0.0558060433945341	0.1097102965526417	0.0	0.0	COCC(C)N(C(=O)C(=O)O)c1c(C)csc1C	COCC(C)N(C(=O)C(=O)O)c1c(C)csc1C	COCC(C)N(C(=O)C(=O)O)c1c(C)csc1C
252	CC1=C(C)S(=O)(=O)CCS1(=O)=O	Dimethipin	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/a805738c-a519-49f9-9e37-53a5d5d42049/structure/3cd09aef-7b4e-4c57-ad40-10b3bb3c4ea6	5	246.800282472807	2.198657086954422	2.3923456524289155	0.685000263969882	0.2779402312090692	2.39	0.38	0.2	0.2756809750418044	0.1934686731008206	0.1910686880123875	0.0128457742867842	1.469693845669907	CC1=C(C)S(=O)(=O)CCS1(=O)=O	CC1=C(C)S(=O)(=O)CCS1(=O)=O	CC1=C(C)S(=O)(=O)CCS1(=O)=O
253	CNC(=O)CSP(=S)(OC)OC	Dimethoate	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/c4d36601-5491-4ba5-9e26-6c0adb7ddaf9/structure/d354b514-151b-4ece-a60d-64ef3849302c	4	2.6215556660831463	0.380211241711606	0.4185590839517321	0.3117538610557542	0.1167020382849842	0.42	0.33	0.19	0.6324555320336759	0.1184086390365338	0.1220272408407165	0.2401601859745574	0.8660254037844386	CNC(=O)CSP(=S)(OC)OC	CNC(=O)CSP(=S)(OC)OC	CNC(=O)CSP(=S)(OC)OC
254	COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC	Dimethomorph, E-isomer	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e98cd963-288f-46c2-b486-6075ccd5d4ef/structure/6a08f6fd-a4fb-4568-959b-d2ada916ac9c	12	61.75451295298527	1.7518953415285905	1.7906687008622508	0.6297314179258207	0.1687978307699495	1.79	0.28	0.08	0.5497474167490213	0.0863412580209891	0.1922678482454352		4.183300132670378	COc1ccc(/C(=C/C(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC	COc1ccc(/C(=C/C(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC	COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC
255	CNC(=O)C(=NOC)c1ccccc1COc1cc(C)ccc1C(=O)O	505M08 BF 505-7	https://envipath.org/package/5882df9c-dae1-4d80-a40e-db4724271456/compound/e6a70f41-2852-408b-b672-e3f6fa7fabae/structure/d3a21425-66c9-4cb5-bdbb-085d3a8199e6	7	28.71739602787295	1.4313637641589874	1.4581450573670436	0.6392017993325292	0.1922700545991755	1.45	0.32	0.13	0.7309485031694876	0.0720059927306792	0.3595808281138662	0.1435738135086838	3.4992710611188254	CNC(=O)/C(=N/OC)c1ccccc1COc1cc(C)ccc1C(=O)O	CNC(=O)/C(=N/OC)c1ccccc1COc1cc(C)ccc1C(=O)O	CNC(=O)C(=NOC)c1ccccc1COc1cc(C)ccc1C(=O)O
